cik,ticker,legal_name,issuer_type,nasdaq_listing_date,initial_matrix_due_date,initial_matrix_publication_date,initial_matrix_source,continuation_status,continuation_date,continuation_source,continuation_source_url,continuation_form_type,continuation_confidence,matched_signal,evidence_excerpt,post_vacatur_candidate_filings,reviewed_post_vacatur_filings,fetch_failed_filings
1400118,SGMT,Sagimet Biosciences Inc.,,2023-07-14,2024-07-14,2024-04-18,0001104659-24-048534,continued_other_narrative,2025-04-30,0001104659-25-042560,https://www.sec.gov/Archives/edgar/data/1400118/000110465925042560/tm252596-5_def14a.htm,DEF 14A,0.75,\bboard diversity\b,"H PROPOSAL ​ ​ ​ ​ 2 ​ ​ ​ QUORUM ​ ​ ​ ​ 2 ​ ​ ​ PROXY SOLICITATION COSTS ​ ​ ​ ​ 2 ​ ​ ​ BOARD OF DIRECTORS ​ ​ ​ ​ 3 ​ ​ ​ BOARD STRUCTURE AND COMPOSITION ​ ​ ​ ​ 3 ​ ​ ​ CRITERIA FOR BOARD MEMBERSHIP ​ ​ ​ ​ 4 ​ ​ ​ SELECTION OF CANDIDATES ​ ​ ​ ​ 4 ​ ​ ​ BOARD DIVERSITY ​ ​ ​ ​ 5 ​ ​ ​ BOARD OVERSIGHT OF COMPANY CULTURE AND ENVIRONMENTAL, SOCIAL AND GOVERNANCE HIGHLIGHTS ​ ​ ​ ​ 5 ​ ​ ​ DIRECTOR NOMINEES ​ ​ ​ ​ 6 ​ ​ ​ CONTINUING DIRECTORS ​ ​ ​ ​ 7 ​ ​ ​ CORPORATE GOVERNANCE AND RISK MANAGEMENT ​ ​ ​ ​ 12 ​ ​ ​ BOARD INDEPENDENCE ​ ​ ​ ​ 12 ​ ​ ​ BOARD LEADERSHIP STRUCTURE AND THE BOARD’S ROLE IN RISK OVERSIGHT ​ ​ ​ ​ 12 ​ ​ ​ BOARD COMMITTEES ​ ​ ​ ​ 13 ​ ​ ​ EVALUATING BOARD EFFECTIVENESS ​ ​ ​ ​ 13 ​ ​ ​ CODE OF BUSINESS CONDUCT AND ETHICS ​ ​ ​ ​ 13 ​ ​ ​ DIRECTOR ORIENTATION AND CONTINUING EDUCATION ​ ​ ​ ​ 13 ​ ​ ​ CORPORATE GOVERNANCE GUIDELINES ​ ​ ​ ​ 13 ​ ​ ​ COMPENSATION CONSULTANT ​ ​ ​ ​ 17 ​ ​ ​ COMPENSATION COMMITTEE INTERLOCKS AND INSIDER PARTICIPATION ​ ​ ​ ​ 18 ​ ​ ​ FAMILY RELATIONSHIPS ​ ​ ​ ​ 18 ​ ​ ​ STOCKHOLDER ENGAGEMENT ​ ​ ​ ​ 18 ​ ​ ​ DIRECTOR COMPENSATION ​ ​ ​ ​ 20 ​ ​ ​",4,4,0
1974640,APGE,"Apogee Therapeutics, Inc.",,2023-07-14,2024-07-14,2024-04-24,0001104659-24-051224,continued_other_narrative,2025-04-29,0000950170-25-060147,https://www.sec.gov/Archives/edgar/data/1974640/000095017025060147/apge-20250429.htm,DEF 14A,0.75,\bboard diversity\b,"ity and values, an inquisitive and objective perspective, a sense for priorities and balance, the ability and willingness to devote sufficient time and attention to Board matters, and a willingness to represent the long-term interests of all our stockholders. Board Diversity In addition to the factors discussed above, the Board and the Nominating Committee actively seek to achieve a diversity of occupational and personal backgrounds on the Board. The Nominating Committee considers a potential director candidate’s ability to contribute to the diversity of personal backgrounds on the Board, including with respect to gender, race, ethnic and national background, geography, age and sexual orientation. As part of the search process for each new director, the Nominating Committee actively seeks out women and minority candidates to include in the pool from which Board nominees are chosen. The Nominating Committee assesses its effectiveness in balancing these considerations in connection with its annual evaluation of the composition of the Board. In this regard, our current Board of nine directors includes two direc",6,6,0
1907085,ODD,Oddity Tech Ltd,,2023-07-19,2024-07-19,2024-03-06,0001104659-24-031179,not_continued_in_reviewed_filings,,,,,0.7,,,16,16,0
1737523,BGLC,BioNexus Gene Lab Corp,,2023-07-21,2024-07-21,2024-09-16,https://www.sec.gov/Archives/edgar/data/1737523/000147793224005760/bglc_def14a.htm,continued_same_matrix,2025-11-14,0001477932-25-008317,https://www.sec.gov/Archives/edgar/data/1737523/000147793225008317/bglc_pre14a.htm,PRE 14A,0.95,Board Diversity Matrix;Total Number of Directors;Did Not Disclose Gender;Did Not Disclose Demographic Background,"nsation Committee held during fiscal year 2024. There were 4 meetings held by the Audit Committee in conjunction with the Quarterly reporting schedule, and an additional 2 Executive Sessions of only the Independent Members of the Board of Directors. Board Diversity Matrix The following chart summarizes certain self-identified personal characteristics of our directors, in accordance with Nasdaq Listing Rule 5605(f). 13 Table of Contents Each term used in the table has the meaning given to it in the rule and related instructions. Board Diversity Matrix (As of November [*], 2025) Board Size: Total Number of Directors 4 Female Male Non-Binary Did Not Disclose Gender Gender: Directors 1 3 0 0 Number of Directors who identify in Any of the Categories Below: African American or Black 0 0 0 0 Alaskan Native or Native American 0 0 0 0 Asian (other than South Asian) 1 3 0 0 South Asian 0 0 0 0 Hispanic or Latinx 0 0 0 0 Native Hawaiian or Pacific Islander 0 0 0 0 White 0 0 0 0 Two or More Races or Ethnicities 0 0 0 0 LGBTQ+ 0 Did Not Disclose Demographic Background 0 Vote Required Directors are elected by a plurality of the votes cast, with t",8,6,0
1764974,,Turnstone Biologics Corp.,,2023-07-21,2024-07-21,2024-04-22,0000950170-24-046454,not_continued_in_reviewed_filings,,,,,0.7,,,1,1,0
1805526,DFDV,DeFi Development Corp.,,2023-07-25,2024-07-25,2024-11-04,https://www.sec.gov/Archives/edgar/data/1805526/000157587224001119/cm498_def14a.htm,not_continued_in_reviewed_filings,,,,,0.7,,,6,6,0
1944399,PDC,Perpetuals.com Ltd,,2023-07-25,2024-07-25,2023-09-15,0001213900-23-077074,not_continued_in_reviewed_filings,,,,,0.7,,,27,27,0
1934642,MDBH,"MDB Capital Holdings, LLC",,2023-07-26,2024-07-26,2024-03-29,0001493152-24-012008,not_continued_in_reviewed_filings,,,,,0.7,,,3,3,0
1916241,PRZO,ParaZero Technologies Ltd.,,2023-07-27,2024-07-27,2024-03-21,0001213900-24-024822,not_continued_in_reviewed_filings,,,,,0.7,,,80,40,0
1911545,GITS,"Global Interactive Technologies, Inc.",,2023-08-01,2024-08-01,2024-12-02,https://www.sec.gov/Archives/edgar/data/1911545/000121390024104199/ea0223068-01.htm,continued_other_narrative,2025-04-30,0001213900-25-036973,https://www.sec.gov/Archives/edgar/data/1911545/000121390025036973/ea0239736-10k_global.htm,10-K,0.75,\bboard diversity\b,"onstitute incorporation by reference of the information contained at or available through our website, and you should not consider it to be a part of this Report. All members of the Audit and Compensation Committees will meet the criteria for independence. 54 Board Diversity Our nominating and governance committee will be responsible for reviewing with the Board, on an annual basis, the appropriate characteristics, skills and experience required for the Board as a whole and its individual members. In evaluating the suitability of individual candidates (both new candidates and current members), the nominating and governance committee, in recommending candidates for election, and the Board, in approving (and, in the case of vacancies, appointing) such candidates, will take into account many factors, including the following: ● personal and professional integrity, ethics and values; ● experience in corporate management, such as serving as an officer or former officer of a publicly-held company; ● experience as a board member or executive officer of another publicly-held company; ● strong finance experience; ● di",4,4,0
1951667,CTNT,CHEETAH NET SUPPLY CHAIN SERVICE INC.,,2023-08-01,2024-08-01,2024-04-23,0001104659-24-050619,continued_other_narrative,2025-09-26,0001104659-25-093853,https://www.sec.gov/Archives/edgar/data/1951667/000110465925093853/tm252594d1_pre14a.htm,PRE 14A,0.75,"\bdiversity\b.{0,220}\b(?:director|directors|nominee|nominees|board)\b","ttee is responsible for identifying, screening, and recommending candidates for membership on the Board. The Nominating and Corporate Governance Committee has not yet developed a policy for selecting directors, including any specific minimum requirements or a diversity policy. The Nominating and Corporate Governance Committee will consider any director candidates recommended by stockholders, although there is no formal policy with regard to directors recommended by stockholders, when considering a candidate submitted by stockholders, the Nominating and Corporate Governance Committee will take into consideration the needs of the Board and the qualifications of the candidate. Nevertheless, the Board may choose not to consider an unsolicited recommendation if no vacancy exists on the Board and/or the Board does not perceive a need to increase the size of the Board. 11 There are no specific minimum qualifications that the Nominating and Corporate Governance Committee believes must be met by a Nominating Committee-recommended director nominee. However, the Nominating and Corporate Governance Committee believes that director candidates should, among other things, possess high degrees of integrity and honesty; have literacy in financial and business matters; have no material affiliations wi",7,7,0
1962845,,"PIXIE DUST TECHNOLOGIES, INC.",,2023-08-01,2024-08-01,2023-11-16,0001193125-23-278289,not_continued_in_reviewed_filings,,,,,0.7,,,9,9,0
1904286,MIRA,"MIRA PHARMACEUTICALS, INC.",,2023-08-03,2024-08-03,,,not_continued_in_reviewed_filings,,,,,0.7,,,6,6,0
1928581,GMEX,GMEX Robotics Corp,,2023-08-08,2024-08-08,2024-11-15,https://www.sec.gov/Archives/edgar/data/1928581/000149315224046303/form20-f.htm,not_continued_in_reviewed_filings,,,,,0.7,,,40,40,0
1843165,YHC,LQR House Inc.,,2023-08-10,2024-08-10,2024-08-10,https://invest.lqrhouse.com/board-diversity-matrix/,continued_other_narrative,2025-04-24,0001213900-25-035096,https://www.sec.gov/Archives/edgar/data/1843165/000121390025035096/ea0239054-pre14a_lqrhouse.htm,PRE 14A,0.75,"\bdiversity\b.{0,220}\b(?:director|directors|nominee|nominees|board)\b","s committees, and such other more specific factors that the Nominating and Corporate Governance Committee determines are relevant in light of the needs of the Board. The Nominating and Corporate Governance Committee believes that its nominees should reflect a diversity of experience, gender, race, ethnicity and age. The Board does not have a specific policy regarding director diversity. The Nominating and Corporate Governance Committee also considers such other relevant factors as it deems appropriate, including the current composition of the Board, the balance of management and independent directors, and the evaluations of other prospective nominees, if any. In connection with this evaluation, it is expected that each member of the Nominating and Corporate Governance Committee will interview the prospective nominee before the prospective nominee is presented to the full Board for consideration. After completing this evaluation and interview process, the Nominating and Corporate Governance Committee will make a recommendation to the full Board as to the person(s) who should be nominated by the Board, and the Board determines the nominee(s) after considering the recommendation and report of the Nominating and",6,6,0
